FID,lat,lon
113,-77.463296823099995,169.297198541000000
114,-77.463341217099995,169.297170948999990
115,-77.463385611199996,169.297143355999990
116,-77.463430005199996,169.297115762999990
117,-77.463474399299997,169.297088169999990
118,-77.463518793299997,169.297060576000010
119,-77.463563187399998,169.297032983000010
120,-77.463604915399998,169.296967969000010
121,-77.463644228800007,169.296869063000000
122,-77.463683541999998,169.296770156000010
123,-77.463722855300006,169.296671248000000
124,-77.463762168499997,169.296572340000010
125,-77.463801481700003,169.296473432000000
126,-77.463840993199995,169.296376229000000
127,-77.463880662199998,169.296280381000000
128,-77.463920331200001,169.296184532000010
129,-77.463960000200004,169.296088682000000
130,-77.463999669100005,169.295992832000000
131,-77.464039338000006,169.295896981999990
132,-77.464079006899993,169.295801130999990
133,-77.464118256000006,169.295703069000010
134,-77.464144158400003,169.295534736000010
135,-77.464170060599997,169.295366401000000
136,-77.464195962700003,169.295198066000010
137,-77.464221864699994,169.295029730000010
138,-77.464247766599996,169.294861394000010
139,-77.464273668399997,169.294693056000000
140,-77.464283633199997,169.294491967999990
141,-77.464293531999999,169.294290743999990
142,-77.464303430699999,169.294089520000000
143,-77.464313329199996,169.293888294999990
144,-77.464323227600005,169.293687070000000
145,-77.464333125799996,169.293485844999990
146,-77.464343023799998,169.293284618999990
147,-77.464345586099995,169.293079197999990
148,-77.464346674799998,169.292872933000010
149,-77.464347763299997,169.292666669000000
150,-77.464348851699995,169.292460404000000
151,-77.464349940000005,169.292254140000010
152,-77.464351027999996,169.292047876000000
153,-77.464347411700004,169.291843469000010
154,-77.464338714299998,169.291641070000000
155,-77.464330016700004,169.291438671000010
156,-77.464321318900005,169.291236273000010
157,-77.464312621000005,169.291033875000010
158,-77.464303922900001,169.290831477000010
159,-77.464295224699995,169.290629079000010
160,-77.464286526400002,169.290426682000000
161,-77.464277827900005,169.290224284000000
162,-77.464269129200005,169.290021888000010
163,-77.464260430400003,169.289819491000000
164,-77.464251731399997,169.289617095000010
165,-77.464266127100004,169.289421936000000
