"FID","lat","lon"
387,38.0329310035,-119.047831306
388,38.0329258557,-119.047801387
389,38.0329188649,-119.047771893
390,38.0329103538,-119.047742754
391,38.0329003094,-119.047714106
392,38.032890265,-119.047685458
393,38.0328802206,-119.047656809
394,38.0328701762,-119.047628161
395,38.0328626968,-119.047598775
396,38.0328559787,-119.04756917
397,38.0328492605,-119.047539564
398,38.0328425424,-119.047509959
399,38.0328358242,-119.047480353
400,38.0328291061,-119.047450748
401,38.032822388,-119.047421143
402,38.0328156698,-119.047391537
403,38.0328089517,-119.047361932
404,38.0328022335,-119.047332326
405,38.0327955154,-119.047302721
406,38.0327887973,-119.047273116
407,38.0327820791,-119.04724351
408,38.032775361,-119.047213905
409,38.0327686428,-119.0471843
410,38.0327619247,-119.047154694
411,38.0327552066,-119.047125089
412,38.0327484884,-119.047095483
413,38.0327417703,-119.047065878
414,38.0327350521,-119.047036273
415,38.032728334,-119.047006667
416,38.0327216159,-119.046977062
417,38.0327148977,-119.046947457
418,38.0327081796,-119.046917851
419,38.0327019944,-119.046888132
420,38.032696084,-119.046858355
421,38.0326901735,-119.046828578
422,38.0326842631,-119.046798801
423,38.0326783527,-119.046769024
424,38.0326724423,-119.046739247
425,38.0326665319,-119.046709469
426,38.0326606215,-119.046679692
427,38.032654711,-119.046649915
428,38.0326488006,-119.046620138
429,38.0326428902,-119.046590361
430,38.0326369798,-119.046560584
431,38.0326310694,-119.046530807
432,38.032625159,-119.046501029
433,38.0326192485,-119.046471252
434,38.0326133381,-119.046441475
435,38.0326074277,-119.046411698
436,38.0326015173,-119.046381921
437,38.0325956069,-119.046352144
438,38.0325896964,-119.046322366
439,38.032583786,-119.046292589
440,38.0325778756,-119.046262812
441,38.0325719652,-119.046233035
442,38.0325660548,-119.046203258
443,38.0325601444,-119.046173481
444,38.0325542339,-119.046143704
445,38.0325483235,-119.046113926
446,38.0325424131,-119.046084149
447,38.0325365027,-119.046054372
448,38.0325305923,-119.046024595
449,38.0325246819,-119.045994818
450,38.0325185075,-119.045965097
451,38.0325099176,-119.045935979
452,38.0325000664,-119.045907318
453,38.0324880296,-119.045879449
454,38.0324734154,-119.045852892
455,38.0324575298,-119.045827044
456,38.0324393629,-119.045802724
457,38.0324209502,-119.045778588
458,38.0324025375,-119.045754451
459,38.0323841249,-119.045730314
460,38.0323657122,-119.045706177
461,38.0323472995,-119.04568204
462,38.0323288868,-119.045657904
463,38.0323104741,-119.045633767
464,38.0322920615,-119.04560963
465,38.0322736488,-119.045585493
466,38.0322552361,-119.045561356
467,38.0322368234,-119.04553722
468,38.0322184107,-119.045513083
469,38.0321999981,-119.045488946
470,38.0321815854,-119.045464809
471,38.0321631727,-119.045440672
472,38.03214476,-119.045416535
473,38.0321263473,-119.045392399
474,38.0321079347,-119.045368262
475,38.032089522,-119.045344125
476,38.0320711093,-119.045319988
477,38.0320526966,-119.045295851
478,38.0320342839,-119.045271715
479,38.0320158712,-119.045247578
480,38.0319974586,-119.045223441
481,38.0319784926,-119.045199746
482,38.0319575213,-119.045177866
483,38.0319351398,-119.045157409
484,38.0319101568,-119.045140162
485,38.0318834688,-119.045125876
486,38.0318554574,-119.045114422
487,38.0318261862,-119.045106371
488,38.0317960682,-119.045102697
489,38.0317657502,-119.045101181
490,38.0317354266,-119.045099734
491,38.0317051031,-119.045098287
492,38.0316747795,-119.045096841
493,38.0316444559,-119.045095394
494,38.0316141324,-119.045093947
495,38.0315838088,-119.0450925
496,38.0315534852,-119.045091053
497,38.0315231617,-119.045089606
498,38.0314928381,-119.04508816
499,38.0314625145,-119.045086713
500,38.031432191,-119.045085266
501,38.0314018674,-119.045083819
502,38.0313715438,-119.045082372
503,38.0313412203,-119.045080925
504,38.0313108967,-119.045079479
505,38.0312805731,-119.045078032
506,38.0312502496,-119.045076585
507,38.031219926,-119.045075138
508,38.0311895945,-119.045073912
509,38.0311593543,-119.045076479
510,38.0311297112,-119.045082477
511,38.0311009118,-119.045091802
512,38.0310734535,-119.04510475
513,38.0310479369,-119.045121131
514,38.0310235129,-119.045139141
515,38.030999395,-119.045157578
516,38.0309752771,-119.045176015
517,38.0309511592,-119.045194453
518,38.0309270413,-119.04521289
519,38.0309029234,-119.045231328
520,38.0308788055,-119.045249765
521,38.0308546876,-119.045268203
522,38.0308305698,-119.04528664
523,38.0308064519,-119.045305077
524,38.030782334,-119.045323515
525,38.0307582161,-119.045341952
526,38.0307340982,-119.04536039
527,38.0307099803,-119.045378827
528,38.0306858624,-119.045397265
529,38.0306617445,-119.045415702
530,38.0306376266,-119.04543414
531,38.0306135087,-119.045452577
532,38.0305893908,-119.045471014
533,38.03056529,-119.045489474
534,38.0305427184,-119.045509749
535,38.0305211655,-119.045531106
536,38.0305003364,-119.045553191
537,38.0304795072,-119.045575276
538,38.030458678,-119.045597362
539,38.0304378488,-119.045619447
540,38.0304170196,-119.045641532
541,38.0303961904,-119.045663617
542,38.0303753612,-119.045685703
543,38.030354532,-119.045707788
544,38.0303337029,-119.045729873
545,38.0303128737,-119.045751958
546,38.0302920445,-119.045774043
547,38.0302712153,-119.045796129
548,38.0302503861,-119.045818214
549,38.0302295569,-119.045840299
550,38.0302087277,-119.045862384
551,38.0301878985,-119.04588447
552,38.0301670694,-119.045906555
553,38.0301462402,-119.04592864
554,38.0301258961,-119.045951156
555,38.0301068475,-119.045974786
556,38.030088521,-119.045998988
557,38.0300701946,-119.04602319
558,38.0300518681,-119.046047393
559,38.0300335417,-119.046071595
560,38.0300152152,-119.046095797
561,38.0299968888,-119.04612
562,38.0299785623,-119.046144202
563,38.0299602359,-119.046168404
564,38.0299419094,-119.046192607
565,38.0299235829,-119.046216809
566,38.0299052565,-119.046241011
567,38.02988693,-119.046265214
568,38.0298686036,-119.046289416
569,38.0298502771,-119.046313618
570,38.0298319507,-119.046337821
571,38.0298136242,-119.046362023
572,38.0297934027,-119.046384369
573,38.0297695805,-119.046403187
574,38.0297457582,-119.046422004
575,38.029721936,-119.046440822
576,38.0296981137,-119.04645964
577,38.0296742914,-119.046478458
578,38.0296504692,-119.046497276
579,38.0296271598,-119.046516689
580,38.0296050383,-119.046537479
581,38.0295854311,-119.046560579
582,38.0295674126,-119.046584949
583,38.029551945,-119.046611071
584,38.029538779,-119.046638365
585,38.0295269361,-119.046666305
586,38.0295183458,-119.046695423
587,38.0295111554,-119.046724866
588,38.0295060073,-119.046754784
