"FID","lat","lon"
2042,38.0313734401,-119.040373244
2043,38.0313956417,-119.040352539
2044,38.0314178433,-119.040331833
2045,38.0314400449,-119.040311128
2046,38.0314622465,-119.040290423
2047,38.0314844481,-119.040269718
2048,38.0315066496,-119.040249013
2049,38.0315288512,-119.040228308
2050,38.0315510528,-119.040207603
2051,38.031573022,-119.040186658
2052,38.0315932225,-119.040164058
2053,38.0316120556,-119.040140248
2054,38.0316277492,-119.040114281
2055,38.0316419761,-119.040087527
2056,38.031654013,-119.040059657
2057,38.031663475,-119.040030855
2058,38.03167173,-119.04000166
2059,38.0316768779,-119.039971742
2060,38.0316805739,-119.039941658
2061,38.0316822885,-119.039911348
2062,38.0316814801,-119.039881039
2063,38.0316795988,-119.039850748
2064,38.0316744509,-119.03982083
2065,38.0316680153,-119.039791211
2066,38.0316594252,-119.039762093
2067,38.0316489778,-119.039733615
2068,38.031637041,-119.039705704
2069,38.0316250471,-119.039677815
2070,38.0316130531,-119.039649927
2071,38.0316010592,-119.039622039
2072,38.0315890652,-119.03959415
2073,38.0315770713,-119.039566262
2074,38.0315650773,-119.039538374
2075,38.0315530834,-119.039510486
2076,38.0315410894,-119.039482597
2077,38.0315290954,-119.039454709
2078,38.0315171015,-119.039426821
2079,38.0315051075,-119.039398932
2080,38.0314948195,-119.039371055
2081,38.0315071687,-119.039343322
2082,38.0315195178,-119.039315589
2083,38.031531867,-119.039287856
2084,38.0315442161,-119.039260124
2085,38.0315565653,-119.039232391
2086,38.0315689144,-119.039204658
2087,38.0315812636,-119.039176925
2088,38.0315936127,-119.039149192
2089,38.0316059619,-119.039121459
2090,38.031618311,-119.039093726
2091,38.0316306602,-119.039065994
2092,38.0316430093,-119.039038261
2093,38.0316553585,-119.039010528
2094,38.0316677076,-119.038982795
2095,38.0316797971,-119.038954952
2096,38.0316903163,-119.038926506
2097,38.0316989064,-119.038897388
2098,38.0317052705,-119.038867753
2099,38.0317104184,-119.038837835
2100,38.0317122285,-119.038807536
2101,38.0317129656,-119.038777226
2102,38.031711251,-119.038746917
2103,38.0317074837,-119.038716841
2104,38.0317023358,-119.038686923
2105,38.0316940093,-119.038657744
2106,38.0316844758,-119.038628968
2107,38.0316724389,-119.038601098
2108,38.0316581408,-119.03857438
2109,38.0316423773,-119.038548461
2110,38.0316235442,-119.038524651
2111,38.0316028978,-119.0385025
