"FID","lat","lon"
3159,38.0161692667,-119.051905157
3160,38.0161411486,-119.051893712
3161,38.0161130305,-119.051882267
3162,38.0160849123,-119.051870822
3163,38.0160567942,-119.051859377
3164,38.0160286761,-119.051847933
3165,38.0160005579,-119.051836488
3166,38.0159724398,-119.051825043
3167,38.0159443217,-119.051813598
3168,38.0159162036,-119.051802154
3169,38.0158880854,-119.051790709
3170,38.0158599673,-119.051779264
3171,38.0158318492,-119.051767819
3172,38.015803731,-119.051756375
3173,38.0157756129,-119.05174493
3174,38.0157474948,-119.051733485
3175,38.0157193767,-119.05172204
3176,38.0156912585,-119.051710595
3177,38.0156631404,-119.051699151
3178,38.0156350223,-119.051687706
3179,38.0156069041,-119.051676261
3180,38.015578786,-119.051664816
3181,38.0155506679,-119.051653372
3182,38.0155225498,-119.051641927
3183,38.0154944316,-119.051630482
3184,38.0154663135,-119.051619037
3185,38.0154381954,-119.051607592
3186,38.0154100772,-119.051596148
3187,38.0153819591,-119.051584703
3188,38.015353841,-119.051573258
3189,38.0153257229,-119.051561813
3190,38.0152976047,-119.051550369
3191,38.0152694866,-119.051538924
3192,38.0152409667,-119.051528643
3193,38.015211695,-119.051520594
3194,38.015181502,-119.051517631
3195,38.0151512672,-119.051518279
3196,38.0151213026,-119.051522503
3197,38.0150920309,-119.051530551
3198,38.0150644722,-119.051543209
3199,38.0150376922,-119.051557441
3200,38.0150115633,-119.051572897
3201,38.0149854343,-119.051588353
3202,38.0149593054,-119.051603809
3203,38.0149331765,-119.051619265
3204,38.0149070476,-119.051634721
3205,38.0148809187,-119.051650177
3206,38.0148547897,-119.051665633
3207,38.0148286608,-119.051681089
3208,38.0148025319,-119.051696546
3209,38.014776403,-119.051712002
3210,38.0147509073,-119.051728442
3211,38.0147265242,-119.051746444
3212,38.0147044729,-119.051767309
3213,38.0146846968,-119.051790257
3214,38.0146664834,-119.051814493
3215,38.0146510135,-119.051840613
3216,38.0146369565,-119.05186749
3217,38.0146240952,-119.051894989
3218,38.0146112338,-119.051922488
3219,38.0145983725,-119.051949987
3220,38.0145855111,-119.051977486
3221,38.0145726498,-119.052004985
3222,38.0145597884,-119.052032484
3223,38.0145469271,-119.052059984
3224,38.0145340657,-119.052087483
3225,38.0145212044,-119.052114982
3226,38.014508343,-119.052142481
3227,38.0144954816,-119.05216998
3228,38.0144826203,-119.052197479
3229,38.0144697589,-119.052224978
3230,38.0144568976,-119.052252477
3231,38.014444272,-119.05228008
3232,38.0144326827,-119.052308139
3233,38.0144240556,-119.052337243
3234,38.0144161766,-119.052366543
3235,38.014410061,-119.052396278
3236,38.0144039579,-119.052426017
3237,38.0143978548,-119.052455755
3238,38.0143917517,-119.052485493
3239,38.0143856486,-119.052515231
3240,38.0143795455,-119.05254497
3241,38.0143734425,-119.052574708
3242,38.0143673394,-119.052604446
3243,38.0143612363,-119.052634184
3244,38.0143551332,-119.052663923
3245,38.0143490301,-119.052693661
3246,38.014342927,-119.052723399
3247,38.0143368239,-119.052753137
3248,38.0143307208,-119.052782876
3249,38.0143246178,-119.052812614
3250,38.0143185147,-119.052842352
3251,38.0143124116,-119.052872091
3252,38.0143063085,-119.052901829
3253,38.0143002054,-119.052931567
3254,38.0142941023,-119.052961305
3255,38.0142879992,-119.052991044
3256,38.0142823027,-119.053020856
