"FID","lat","lon"
1276,38.0293189809,-119.046507212
1277,38.0293491885,-119.046504193
1278,38.0293793961,-119.046501174
1279,38.0294096037,-119.046498156
1280,38.0294398113,-119.046495137
1281,38.0294700189,-119.046492118
1282,38.0295002265,-119.0464891
1283,38.029530061,-119.046483819
1284,38.0295593323,-119.046475769
1285,38.029586879,-119.046463059
1286,38.0296129326,-119.046447672
1287,38.0296374965,-119.046429907
1288,38.0296595456,-119.04640904
1289,38.0296794382,-119.046386199
1290,38.0296977733,-119.046362047
1291,38.0297132408,-119.046335925
1292,38.0297267295,-119.046308794
1293,38.0297387667,-119.046280925
1294,38.0297474867,-119.046251854
1295,38.0297550009,-119.046222487
1296,38.0297601489,-119.046192568
1297,38.0297638028,-119.046162453
1298,38.0297661958,-119.046132189
1299,38.0297685887,-119.046101926
1300,38.0297709817,-119.046071662
1301,38.0297733747,-119.046041398
1302,38.0297757677,-119.046011135
1303,38.0297779775,-119.045980858
1304,38.0297794944,-119.045950538
1305,38.0297785362,-119.045920226
1306,38.0297765852,-119.045889941
1307,38.0297717375,-119.045859973
1308,38.029766753,-119.045830027
1309,38.0297617853,-119.045800078
1310,38.0297568176,-119.045770129
1311,38.02975185,-119.04574018
1312,38.0297468823,-119.045710232
1313,38.0297419146,-119.045680283
1314,38.0297369469,-119.045650334
1315,38.0297319793,-119.045620385
1316,38.0297270116,-119.045590436
1317,38.0297220439,-119.045560487
1318,38.0297162321,-119.045530693
1319,38.0297077292,-119.045501554
1320,38.0296980453,-119.045472832
1321,38.0296860081,-119.045444963
1322,38.0296715602,-119.045418321
1323,38.0296556497,-119.045392503
1324,38.0296368164,-119.045368693
1325,38.0296160245,-119.045346675
1326,38.0295935742,-119.045326303
1327,38.029568591,-119.045309056
1328,38.0295418452,-119.045294871
1329,38.0295137915,-119.045283531
1330,38.0294845203,-119.045275481
1331,38.0294545639,-119.045270588
1332,38.02942458,-119.045265836
1333,38.029394596,-119.045261085
1334,38.0293646121,-119.045256334
1335,38.0293346281,-119.045251583
1336,38.0293046441,-119.045246831
1337,38.0292746602,-119.04524208
1338,38.0292446762,-119.045237329
1339,38.0292146923,-119.045232578
1340,38.0291847083,-119.045227827
1341,38.0291547243,-119.045223075
1342,38.0291247404,-119.045218324
1343,38.0290947564,-119.045213573
1344,38.0290647725,-119.045208822
1345,38.0290347885,-119.04520407
1346,38.0290048045,-119.045199319
1347,38.0289748206,-119.045194568
1348,38.0289446094,-119.045191734
1349,38.0289143643,-119.045192641
