"FID","lat","lon"
806,38.0376342933,-119.050131286
807,38.0376463008,-119.050103403
808,38.0376583083,-119.050075521
809,38.0376703158,-119.050047639
810,38.0376823232,-119.050019756
811,38.0376943307,-119.049991874
812,38.0377063382,-119.049963991
813,38.0377183457,-119.049936109
814,38.0377303531,-119.049908226
815,38.0377423606,-119.049880344
816,38.0377534914,-119.04985211
817,38.0377620808,-119.049822992
818,38.0377692633,-119.049793547
819,38.0377744108,-119.049763629
820,38.0377770374,-119.049733423
821,38.0377786217,-119.049703112
822,38.0377775584,-119.049672773
823,38.0377754621,-119.049642487
824,38.0377733657,-119.049612202
825,38.0377712694,-119.049581916
826,38.0377691731,-119.04955163
827,38.0377670767,-119.049521345
828,38.0377649804,-119.049491059
829,38.037762884,-119.049460774
830,38.0377607877,-119.049430488
831,38.0377586913,-119.049400202
832,38.037756595,-119.049369917
833,38.0377544986,-119.049339631
834,38.0377524023,-119.049309346
835,38.0377503059,-119.04927906
836,38.0377482096,-119.049248774
837,38.0377461133,-119.049218489
838,38.0377440169,-119.049188203
839,38.0377419206,-119.049157918
840,38.0377398242,-119.049127632
841,38.0377377279,-119.049097346
842,38.0377356315,-119.049067061
843,38.0377335352,-119.049036775
844,38.0377314388,-119.04900649
845,38.0377293425,-119.048976204
846,38.0377272461,-119.048945918
847,38.0377251498,-119.048915633
848,38.0377230535,-119.048885347
849,38.0377208345,-119.048855071
850,38.0377184027,-119.04882481
851,38.0377159708,-119.04879455
852,38.0377135389,-119.048764289
853,38.037711107,-119.048734029
854,38.0377086752,-119.048703768
855,38.0377062433,-119.048673508
856,38.0377038114,-119.048643247
857,38.0377013796,-119.048612987
858,38.0376989477,-119.048582726
859,38.0376965158,-119.048552466
860,38.0376940839,-119.048522205
861,38.0376916521,-119.048491945
862,38.0376892202,-119.048461684
863,38.0376867883,-119.048431424
864,38.0376843564,-119.048401163
865,38.0376819246,-119.048370903
866,38.0376794927,-119.048340642
867,38.0376770608,-119.048310382
868,38.037674629,-119.048280121
869,38.0376721694,-119.048249863
870,38.0376679847,-119.048219815
871,38.0376628373,-119.048189897
872,38.0376546226,-119.048160692
873,38.037645201,-119.048131876
874,38.037633165,-119.048104005
875,38.0376189784,-119.048077231
876,38.0376034061,-119.048051176
877,38.0375858604,-119.048026402
878,38.0375682874,-119.048001647
879,38.0375507144,-119.047976892
880,38.0375331414,-119.047952138
881,38.0375155684,-119.047927383
882,38.0374979953,-119.047902628
883,38.0374804223,-119.047877873
884,38.0374628493,-119.047853118
885,38.0374452763,-119.047828363
886,38.0374277033,-119.047803609
887,38.0374101303,-119.047778854
888,38.0373925572,-119.047754099
889,38.0373749842,-119.047729344
890,38.0373574112,-119.047704589
891,38.0373398382,-119.047679835
892,38.0373222652,-119.04765508
893,38.0373033465,-119.047631343
894,38.0372825428,-119.047609326
895,38.0372601578,-119.047588873
896,38.0372351754,-119.047571625
897,38.0372084841,-119.047557345
898,38.0371806249,-119.047545392
899,38.0371516248,-119.04753642
900,38.037122577,-119.047527598
901,38.0370935293,-119.047518775
902,38.0370644815,-119.047509952
903,38.0370354338,-119.04750113
904,38.037006386,-119.047492307
905,38.0369773383,-119.047483484
906,38.0369482905,-119.047474662
907,38.0369192427,-119.047465839
908,38.036890195,-119.047457016
909,38.0368611472,-119.047448194
910,38.0368319963,-119.047439749
911,38.0368022384,-119.047434132
912,38.0367720037,-119.047431447
913,38.036741769,-119.047434181
914,38.0367121812,-119.047440484
915,38.036683486,-119.047450091
916,38.036656028,-119.04746304
917,38.0366308821,-119.047480004
918,38.0366073946,-119.047499096
919,38.0365854661,-119.047520074
920,38.0365666338,-119.047543885
921,38.0365495339,-119.047568886
922,38.0365340675,-119.047595008
923,38.0365213303,-119.047622555
924,38.0365097477,-119.047650613
925,38.0364983578,-119.047678753
926,38.0364869679,-119.047706893
927,38.0364755781,-119.047735034
928,38.0364641882,-119.047763174
929,38.0364527983,-119.047791315
930,38.0364414084,-119.047819455
931,38.0364300185,-119.047847595
932,38.0364179457,-119.047831941
933,38.0364024792,-119.047805818
934,38.0363853959,-119.047780805
935,38.0363665636,-119.047756995
936,38.036344651,-119.047736002
937,38.036321178,-119.047716892
938,38.0362960561,-119.047699882
939,38.0362687901,-119.047686534
940,38.0362407317,-119.047674958
941,38.0362126,-119.047663547
942,38.0361844682,-119.047652136
943,38.0361563364,-119.047640725
944,38.0361282046,-119.047629314
945,38.0361000729,-119.047617902
946,38.0360717316,-119.047607092
947,38.0360424605,-119.047599041
948,38.036012423,-119.047595219
949,38.0359821883,-119.047594987
950,38.0359520691,-119.047598359
951,38.0359227981,-119.047606409
952,38.0358949162,-119.047618213
953,38.0358684053,-119.047632807
954,38.0358434228,-119.047650054
955,38.0358207221,-119.047670192
956,38.0357988424,-119.047691236
957,38.0357769627,-119.047712281
958,38.035755083,-119.047733326
959,38.0357332033,-119.047754371
960,38.0357113236,-119.047775416
961,38.0356894439,-119.047796461
962,38.0356675642,-119.047817506
963,38.0356456846,-119.047838551
964,38.0356238049,-119.047859596
965,38.0356022341,-119.047880952
966,38.035582621,-119.047904097
967,38.035564206,-119.047928218
968,38.0355463652,-119.04795278
969,38.0355285243,-119.047977343
970,38.0355106835,-119.048001905
971,38.0354928427,-119.048026468
972,38.0354750019,-119.04805103
973,38.0354571611,-119.048075593
974,38.0354393203,-119.048100155
975,38.0354214794,-119.048124718
976,38.0354036386,-119.04814928
977,38.0353857978,-119.048173843
978,38.035367957,-119.048198405
979,38.0353501162,-119.048222968
980,38.0353322753,-119.04824753
981,38.0353144345,-119.048272093
982,38.0352965937,-119.048296656
983,38.0352787529,-119.048321218
984,38.0352609121,-119.048345781
985,38.0352440818,-119.048371013
986,38.0352286151,-119.048397136
987,38.0352159268,-119.048424674
988,38.0352043144,-119.048452708
989,38.0351947917,-119.048481533
990,38.0351853711,-119.048510393
991,38.0351759506,-119.048539252
992,38.0351665301,-119.048568112
993,38.0351571095,-119.048596971
994,38.035147689,-119.04862583
995,38.0351382684,-119.04865469
996,38.0351288479,-119.048683549
997,38.0351194273,-119.048712409
998,38.0351100068,-119.048741268
999,38.0351005863,-119.048770127
1000,38.0350911657,-119.048798987
1001,38.0350817452,-119.048827846
1002,38.0350723246,-119.048856706
1003,38.0350629041,-119.048885565
1004,38.0350534836,-119.048914424
1005,38.035044063,-119.048943284
1006,38.0350350782,-119.048972275
1007,38.0350271757,-119.049001578
1008,38.0350213864,-119.049031377
1009,38.0350161455,-119.049061279
1010,38.0350109045,-119.049091181
1011,38.0350056635,-119.049121084
1012,38.0350004225,-119.049150986
1013,38.0349951815,-119.049180888
1014,38.0349899406,-119.04921079
1015,38.0349846996,-119.049240692
1016,38.0349794586,-119.049270595
1017,38.0349742176,-119.049300497
1018,38.0349689766,-119.049330399
1019,38.0349637357,-119.049360301
1020,38.0349584947,-119.049390204
1021,38.0349532537,-119.049420106
1022,38.0349480127,-119.049450008
1023,38.0349427717,-119.04947991
1024,38.0349375308,-119.049509813
1025,38.0349322898,-119.049539715
1026,38.0349270488,-119.049569617
1027,38.0349218078,-119.049599519
1028,38.0349165668,-119.049629422
1029,38.0349113259,-119.049659324
1030,38.0349060849,-119.049689226
1031,38.0349008439,-119.049719128
1032,38.0348956029,-119.049749031
