"FID","lat","lon"
2569,37.9996046959,-119.059303353
2570,37.9996148009,-119.059274748
2571,37.9996239927,-119.059245814
2572,37.9996331844,-119.059216881
2573,37.9996423762,-119.059187948
2574,37.999651568,-119.059159015
2575,37.9996607597,-119.059130082
2576,37.9996699515,-119.059101149
2577,37.9996791433,-119.059072216
2578,37.9996883351,-119.059043283
2579,37.9996975268,-119.05901435
2580,37.9997067186,-119.058985417
2581,37.9997159104,-119.058956484
2582,37.9997251021,-119.05892755
2583,37.9997342939,-119.058898617
2584,37.9997434857,-119.058869684
2585,37.9997526774,-119.058840751
2586,37.9997618692,-119.058811818
2587,37.999771061,-119.058782885
2588,37.9997802528,-119.058753952
2589,37.9997894445,-119.058725019
2590,37.9997986363,-119.058696086
2591,37.9998078281,-119.058667153
2592,37.9998170198,-119.05863822
2593,37.9998262116,-119.058609287
2594,37.9998354034,-119.058580353
2595,37.9998445952,-119.05855142
2596,37.9998537764,-119.058522484
2597,37.9998623633,-119.058493367
2598,37.9998695082,-119.058463904
2599,37.9998746583,-119.058433986
2600,37.999877395,-119.058403793
2601,37.9998790574,-119.058373484
2602,37.999877342,-119.058343174
2603,37.9998744991,-119.058312993
2604,37.999869349,-119.058283075
2605,37.9998619475,-119.058253681
2606,37.99985334,-119.05822457
2607,37.9998412987,-119.058196702
2608,37.9998279213,-119.058169515
2609,37.999812449,-119.058143396
2610,37.9997942233,-119.058119169
2611,37.9997744357,-119.058096231
2612,37.9997523823,-119.058075369
2613,37.999727916,-119.058057484
2614,37.999702029,-119.058041779
2615,37.9996746521,-119.058028661
2616,37.9996471339,-119.058015841
2617,37.9996196158,-119.05800302
2618,37.9995920976,-119.0579902
2619,37.9995645794,-119.057977379
2620,37.9995370612,-119.057964559
2621,37.9995095431,-119.057951739
2622,37.9994820249,-119.057938918
2623,37.9994545067,-119.057926098
2624,37.9994269885,-119.057913277
2625,37.9993994704,-119.057900457
2626,37.9993719522,-119.057887637
2627,37.999344434,-119.057874816
2628,37.9993169158,-119.057861996
2629,37.9992890478,-119.057849982
2630,37.9992597757,-119.057841935
2631,37.9992298747,-119.057837312
2632,37.9991995998,-119.057835456
2633,37.9991692432,-119.057835162
2634,37.9991388866,-119.057834867
2635,37.9991085299,-119.057834573
2636,37.9990781733,-119.057834278
2637,37.9990478166,-119.057833984
2638,37.99901746,-119.05783369
2639,37.9989871034,-119.057833395
2640,37.9989567467,-119.057833101
2641,37.9989263901,-119.057832806
2642,37.9988960335,-119.057832512
2643,37.9988656768,-119.057832217
2644,37.9988353202,-119.057831923
2645,37.9988049636,-119.057831629
2646,37.9987746069,-119.057831334
2647,37.9987442503,-119.05783104
2648,37.9987138937,-119.057830745
2649,37.998683537,-119.057830451
2650,37.9986531804,-119.057830156
2651,37.9986228331,-119.057830103
2652,37.9985925916,-119.057832761
2653,37.9985630359,-119.057839231
2654,37.9985344036,-119.057849007
2655,37.998506943,-119.057861951
2656,37.9984809341,-119.057877598
2657,37.9984550117,-119.057893398
2658,37.9984290892,-119.057909197
2659,37.9984031668,-119.057924997
2660,37.9983772444,-119.057940797
2661,37.9983513219,-119.057956597
2662,37.9983253995,-119.057972397
2663,37.998299477,-119.057988197
2664,37.9982735546,-119.058003997
2665,37.9982476322,-119.058019797
2666,37.9982217097,-119.058035597
2667,37.9981957873,-119.058051397
2668,37.9981698648,-119.058067197
2669,37.9981439424,-119.058082997
2670,37.99811802,-119.058098797
2671,37.9980920975,-119.058114597
2672,37.9980661751,-119.058130397
2673,37.9980402526,-119.058146197
2674,37.9980143302,-119.058161997
2675,37.9979884078,-119.058177797
2676,37.9979624853,-119.058193597
2677,37.9979365629,-119.058209397
2678,37.9979089902,-119.058220761
2679,37.9978790442,-119.058225746
2680,37.9978490981,-119.058230731
2681,37.9978191521,-119.058235715
2682,37.9977892061,-119.0582407
2683,37.99775926,-119.058245685
2684,37.997729314,-119.058250669
2685,37.997699368,-119.058255654
2686,37.9976694219,-119.058260639
2687,37.9976489113,-119.058245427
2688,37.997633518,-119.058219261
2689,37.9976181247,-119.058193095
2690,37.9976027315,-119.058166929
2691,37.9975873382,-119.058140763
2692,37.9975719449,-119.058114597
2693,37.9975555413,-119.058089069
2694,37.9975367029,-119.058065263
2695,37.9975160657,-119.058043104
2696,37.9974937576,-119.058022556
2697,37.9974687708,-119.058005314
2698,37.9974421471,-119.057990917
2699,37.9974141839,-119.057979332
2700,37.9973849117,-119.057971285
2701,37.9973547509,-119.057968144
2702,37.9973244867,-119.05796824
2703,37.9972943226,-119.057971503
2704,37.9972642553,-119.057975695
2705,37.9972341881,-119.057979887
2706,37.9972041208,-119.057984079
2707,37.9971740536,-119.057988271
2708,37.9971439863,-119.057992463
2709,37.9971139191,-119.057996655
2710,37.9970838518,-119.058000847
2711,37.9970537846,-119.058005039
2712,37.9970237174,-119.058009231
2713,37.9969936501,-119.058013423
2714,37.9969635829,-119.058017615
2715,37.9969335156,-119.058021807
2716,37.9969034484,-119.058025999
2717,37.9968733811,-119.058030191
2718,37.9968433139,-119.058034383
2719,37.9968132466,-119.058038575
2720,37.9967831794,-119.058042767
2721,37.9967531122,-119.058046959
2722,37.9967230449,-119.058051151
2723,37.9966929777,-119.058055343
2724,37.9966629104,-119.058059535
